"source";"target";"startpos";"issue";"group";"tempi";"type_of_statement";"past_present_relation"
"Golodnaja step'";"modernization / socialist progress";"522873";"1955_3";"Ferghana / Ferganskaja dolina";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"Golodnaja step'";"modernization / socialist progress";"522873";"1955_3";"Ferghana / Ferganskaja dolina";"present";"Correction of cited research or literature";"Rupture"
"Golodnaja step'";"control over nature / making land arable / osvoenie zemel'";"522873";"1955_3";"Ferghana / Ferganskaja dolina";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"Golodnaja step'";"control over nature / making land arable / osvoenie zemel'";"522873";"1955_3";"Ferghana / Ferganskaja dolina";"present";"Correction of cited research or literature";"Rupture"
"tadzhiki Samarkanda (Uzbekistan)";"failed solution of the nationalities problem";"53066";"1991_1";"Tajiks outside Tajikistan";"past: Stalinist era / 1930s-40s";"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"failed solution of the nationalities problem";"53066";"1991_1";"Tajiks outside Tajikistan";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"forced assimilation / uzbekizacija";"53066";"1991_1";"Tajiks outside Tajikistan";"past: Stalinist era / 1930s-40s";"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"forced assimilation / uzbekizacija";"53066";"1991_1";"Tajiks outside Tajikistan";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"failed solution of the nationalities problem";"53066";"1991_1";"Tajiks outside Tajikistan";"past: Stalinist era / 1930s-40s";"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"failed solution of the nationalities problem";"53066";"1991_1";"Tajiks outside Tajikistan";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"forced assimilation / uzbekizacija";"53066";"1991_1";"Tajiks outside Tajikistan";"past: Stalinist era / 1930s-40s";"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"forced assimilation / uzbekizacija";"53066";"1991_1";"Tajiks outside Tajikistan";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"532275";"1961_1";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"pripamirskie narodnosti / narody / pripamircy";"slijanie / sblizhenie / fusion / convergence";"532275";"1961_1";"Pamir groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"Tajikistan / TadzhSSR";"control over nature / making land arable / osvoenie zemel'";"53518";"1960_2";"Locations";"present";"Factual Statement by Author";NA
"tadzhiki v Uzbekistane / Tajiks in Uzbekistan";"forced assimilation / uzbekizacija";"542763";"1989_4";"Tajiks outside Tajikistan";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"closing gap between city and countryside / village";"54538";"1982_3";"Groups";"present";NA;NA
"Vostochnaja Bukhara / Bukharskoe khanstvo / Bukharskij emirat";"closing gap between city and countryside / village";"54755";"1964_1";"Historical locations";"present";"Factual Statement by Author";"Continuity"
"tadzhiki Nuratinskogo khrebta";"closing gap between city and countryside / village";"54755";"1964_1";"gornye tadzhiki";"present";"Factual Statement by Author";"Continuity"
"gornye tadzhiki";"control over nature / making land arable / osvoenie zemel'";"54791";"1990_3";"groups in mountainous regions";NA;"Factual Statement by Author";NA
"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"modernization / socialist progress";"55004";"1965_2";"gornye tadzhiki";"past: early Soviet";"Factual Statement by Author";"Rupture"
"pamirskie narody";"forced assimilation / otadzhikovanie";"55318";"1989_5";"Pamir groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"shugnancy";"forced assimilation / otadzhikovanie";"55318";"1989_5";"Pamir groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"rushancy";"forced assimilation / otadzhikovanie";"55318";"1989_5";"Pamir groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"ishkashimcy";"forced assimilation / otadzhikovanie";"55318";"1989_5";"Pamir groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"vakhancy";"forced assimilation / otadzhikovanie";"55318";"1989_5";"Pamir groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"jazgulemcy";"forced assimilation / otadzhikovanie";"55318";"1989_5";"Pamir groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"forced assimilation / otadzhikovanie";"55318";"1989_5";"Groups";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"55342";"1982_5";"Groups";"present";"Factual Statement by Author";NA
"Ura-Tjube";"modernization / socialist progress";"55722";"1982_3";"Ferghana / Ferganskaja dolina";"past: early Soviet";"Factual Statement by Author";NA
"Ura-Tjube";"modernization / socialist progress";"55722";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Isfara";"modernization / socialist progress";"55722";"1982_3";"Ferghana / Ferganskaja dolina";"past: early Soviet";"Factual Statement by Author";NA
"Isfara";"modernization / socialist progress";"55722";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"tadzhiki";"vyravnivanie korenykh nacional'nostej sojuznykh respublik";"55802";"1990_3";"Groups";NA;"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"56816";"1979_3";"Groups";"present";"Factual Statement by Author";"Continuity"
"gornye tadzhiki";"control over nature / making land arable / osvoenie zemel'";"571824";"1954_4";"groups in mountainous regions";"past: Stalinist era / 1930s-40s";"Literature Review";"Continuity"
"gornye tadzhiki";"control over nature / making land arable / osvoenie zemel'";"571824";"1954_4";"groups in mountainous regions";"past: pre-Soviet";"Literature Review";"Continuity"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"57216";"1964-6";"Groups";"present";"Factual Statement by Author";NA
"jagnobcy / Yaghnobis";"slijanie / sblizhenie / fusion / convergence";"57216";"1964-6";"groups in mountainous regions";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"slijanie / sblizhenie / fusion / convergence";"57216";"1964-6";"Pamir groups";"present";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"57394";"1964-6";"Groups";NA;"Factual Statement by Author";NA
"tadzhiki kuljabskoj oblasti / Kuljaba";"battle against perezhitki / survivals";"578012";"1954_4";"tadzhiki";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity"
"tadzhiki kuljabskoj oblasti / Kuljaba";"battle against perezhitki / survivals";"578012";"1954_4";"tadzhiki";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity"
"tadzhiki";"battle against religion";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity"
"tadzhiki";"battle against religion";"578652";"1954_4";"Groups";"past: pre-Islamic / pre-Arab conquest";"Literature Review";"Continuity"
"tadzhiki";"battle against religion";"578652";"1954_4";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity"
"tadzhiki";"battle against religion";"578652";"1954_4";"Groups";"past: pre-Soviet";"Literature Review";"Continuity"
"pamircy";"modernization / socialist progress";"579750";"1979_2";"Pamir groups";"present";"Literature Review";NA
"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"modernization / socialist progress";"59495";"1965_2";"gornye tadzhiki";"present";"Factual Statement by Author";"Rupture"
"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"control over nature / making land arable / osvoenie zemel'";"59495";"1965_2";"gornye tadzhiki";"present";"Factual Statement by Author";"Rupture"
"Tajikistan / TadzhSSR";"raskreposshenie zhensshin / liberation of women";"60571";"1956_3";"Locations";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"608860";"1977_5";"Groups";"past";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"608860";"1977_5";"Groups";"past";"Literature Review";"Continuity"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"608860";"1977_5";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"608860";"1977_5";"Groups";"present";"Literature Review";"Continuity"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"60924";"1989_5";"Groups";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";"Continuity"
"naselenie / zhiteli rajonov istor. oblasti Badakhshan";"slijanie / sblizhenie / fusion / convergence";"60924";"1989_5";"Pamir groups";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";"Continuity"
"naselenie / zhiteli Jazgulemskogo rajona istor. oblasti Darvaz";"slijanie / sblizhenie / fusion / convergence";"60924";"1989_5";"Pamir groups";"past: pre-Russian Empire / pre-Russian colonialism";"Factual Statement by Author";"Continuity"
"tadzhiki";"battle against religion";"61396";"1963_6";"Groups";"present";"Factual Statement by Author";NA
"Tajikistan / TadzhSSR";"battle against religion";"615620";"1967_5";"Locations";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"ravninnye tadzhiki";"slijanie / sblizhenie / fusion / convergence";"617001";"1977_5";"groups in plainland regions";"past: pre-Soviet";"Literature Review";NA
"Tajikistan / TadzhSSR";"slijanie / sblizhenie / fusion / convergence";"61776";"1979_3";"Locations";"present";"Factual Statement by Author";"Continuity"
"Tajikistan / TadzhSSR";"slijanie / sblizhenie / fusion / convergence";"61938";"1979_3";"Locations";"past: Stalinist era / 1930s-40s";"Factual Statement by Author";NA
"dolina r. Khuf / Khuf";"modernization / socialist progress";"621993";"1953_4";"pripamirskie rajony / Pripamir'";"present";"Literature Review";"Rupture"
"dolina r. Khuf / Khuf";"Sovietization";"621993";"1953_4";"pripamirskie rajony / Pripamir'";"present";"Literature Review";"Rupture"
"dolina r. Khuf / Khuf";"battle against perezhitki / survivals";"621993";"1953_4";"pripamirskie rajony / Pripamir'";"present";"Literature Review";"Rupture"
"Pamir";"modernization / socialist progress";"621993";"1953_4";"Locations";"present";"Literature Review";"Rupture"
"Pamir";"Sovietization";"621993";"1953_4";"Locations";"present";"Literature Review";"Rupture"
"Pamir";"battle against perezhitki / survivals";"621993";"1953_4";"Locations";"present";"Literature Review";"Rupture"
"Northern Tajikistan";"modernization / socialist progress";"625560";"1977_5";"Tajikistan / TadzhSSR";"past: pre-Soviet";"Literature Review";NA
"Northern Tajikistan";"socialist internationalism / druzhba narodov";"625560";"1977_5";"Tajikistan / TadzhSSR";"past: pre-Soviet";"Literature Review";NA
"Ura-Tjube";"modernization / socialist progress";"63448";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Ura-Tjube";"Sovietization";"63448";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Isfara";"modernization / socialist progress";"63448";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Isfara";"Sovietization";"63448";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Tajikistan / TadzhSSR";"slijanie / sblizhenie / fusion / convergence";"63696";"1979_3";"Locations";"present";"Factual Statement by Author";"Continuity"
"zhensshiny verkhov'ev Zeravshana / women of upper Zeravshan";"modernization / socialist progress";"64207";"1979_3";"gornye tadzhiki";NA;"Factual Statement by Author";"Rupture"
"zhensshiny verkhov'ev Zeravshana / women of upper Zeravshan";"development of national in form, socialist in content culture";"64207";"1979_3";"gornye tadzhiki";NA;"Factual Statement by Author";"Rupture"
"zhensshiny verkhov'ev Zeravshana / women of upper Zeravshan";"slijanie / sblizhenie / fusion / convergence";"64207";"1979_3";"gornye tadzhiki";NA;"Factual Statement by Author";"Rupture"
"pamircy";"slijanie / sblizhenie / fusion / convergence";"650081";"1991_4";"Pamir groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"pamircy";"slijanie / sblizhenie / fusion / convergence";"650081";"1991_4";"Pamir groups";"present";"Literature Review";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"650081";"1991_4";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"650081";"1991_4";"Groups";"present";"Literature Review";NA
"Isfara";"modernization / socialist progress";"65727";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Isfara";"Sovietization";"65727";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Ura-Tjube";"modernization / socialist progress";"65727";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Ura-Tjube";"Sovietization";"65727";"1982_3";"Ferghana / Ferganskaja dolina";"present";"Factual Statement by Author";NA
"Tajik women / tadzhichki";"failed modernization";"661183";"1989_1";"tadzhiki";NA;"Correction of cited research or literature";NA
"Tajik women / tadzhichki";"failed modernization";"661183";"1989_1";"tadzhiki";NA;"Literature Review";NA
"Tajik women / tadzhichki";"failed raskreposshenie zhensshin / failed liberation of women";"661183";"1989_1";"tadzhiki";NA;"Correction of cited research or literature";NA
"Tajik women / tadzhichki";"failed raskreposshenie zhensshin / failed liberation of women";"661183";"1989_1";"tadzhiki";NA;"Literature Review";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"66453";"1982_6";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"Sovietization";"66453";"1982_6";"Groups";"present";"Factual Statement by Author";NA
"Tajik women / tadzhichki";"raskreposshenie zhensshin / liberation of women";"66744";"1986_1";"tadzhiki";"past: pre-Soviet";"Factual Statement by Author";NA
"tadzhiki verkhnej chasti doliny Shirabad-Dar'i";"modernization / socialist progress";"67188";"1965_2";"gornye tadzhiki";"present";"Factual Statement by Author";NA
"gornobadakhshancy";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Pamir groups";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"gornobadakhshancy";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Pamir groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"gornobadakhshancy";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Pamir groups";"past: Stalinist era / 1930s-40s";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"gornobadakhshancy";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Pamir groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Groups";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Groups";"past: Stalinist era / 1930s-40s";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67442";"1989_5";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67951";"1971_4";"Groups";"present";"Factual Statement by Author";"Continuity"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67951";"1971_4";"Groups";"past: early Soviet";"Factual Statement by Author";"Continuity"
"pamirskie tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67951";"1971_4";"Pamir groups";"present";"Factual Statement by Author";"Continuity"
"pamirskie tadzhiki";"slijanie / sblizhenie / fusion / convergence";"67951";"1971_4";"Pamir groups";"past: early Soviet";"Factual Statement by Author";"Continuity"
"tadzhikskij khlopkovodcheskij kolkhoz v Chkalovske";"Sovietization";"689131";"1955_3";"Leninabadskij rajon / oblast' / kraj";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"tadzhikskij khlopkovodcheskij kolkhoz v Chkalovske";"modernization / socialist progress";"689131";"1955_3";"Leninabadskij rajon / oblast' / kraj";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"Chkalovsk / Kystakoz / Qistaqŭz / Kostakoz";"Sovietization";"689131";"1955_3";"Leninabadskij rajon / oblast' / kraj";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"Chkalovsk / Kystakoz / Qistaqŭz / Kostakoz";"modernization / socialist progress";"689131";"1955_3";"Leninabadskij rajon / oblast' / kraj";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"tadzhiki Chkalovska";"Sovietization";"689131";"1955_3";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"tadzhiki Chkalovska";"modernization / socialist progress";"689131";"1955_3";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";"Rupture"
"Tajikistan / TadzhSSR";"modernization / socialist progress";"69022";"1982_3";"Locations";"present";"Factual Statement by Author";NA
"Tajikistan / TadzhSSR";"raskreposshenie zhensshin / liberation of women";"69022";"1982_3";"Locations";"present";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"70221";"1955_3";"Groups";"present";"Factual Statement by Author";"Continuity"
"jagnobcy / Yaghnobis";"slijanie / sblizhenie / fusion / convergence";"70221";"1955_3";"groups in mountainous regions";"present";"Factual Statement by Author";"Continuity"
"tadzhiki";"control over nature / making land arable / osvoenie zemel'";"70575";"1961_4";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"forced assimilation / uzbekizacija";"70630";"1991_1";"Tajiks outside Tajikistan";"present";"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"failed modernization";"70630";"1991_1";"Tajiks outside Tajikistan";"present";"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"forced assimilation / uzbekizacija";"70630";"1991_1";"Tajiks outside Tajikistan";"present";"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"failed modernization";"70630";"1991_1";"Tajiks outside Tajikistan";"present";"Factual Statement by Author";NA
"Tajik women / tadzhichki";"raskreposshenie zhensshin / liberation of women";"71126";"1975_6";"tadzhiki";"past: early Soviet";"Factual Statement by Author";"Rupture"
"Tajik women / tadzhichki";"battle against religion";"71126";"1975_6";"tadzhiki";"past: early Soviet";"Factual Statement by Author";"Rupture"
"Tajik women / tadzhichki";"raskreposshenie zhensshin / liberation of women";"72557";"1956_3";"tadzhiki";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"gorodskoe naselenie ravninnoj chasti Tadzhikistana";"closing gap between city and countryside / village";"73705";"1979_3";"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"present";"Factual Statement by Author";NA
"sel'skoe naselenie ravninnoj chasti Tadzhikistana";"closing gap between city and countryside / village";"73705";"1979_3";"sel'skoe naselenie Tadzh. / rural population of Tajikistan";"present";"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"failed modernization";"74043";"1991_1";"Tajiks outside Tajikistan";NA;"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"forced assimilation / uzbekizacija";"74043";"1991_1";"Tajiks outside Tajikistan";NA;"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"failed modernization";"74043";"1991_1";"Tajiks outside Tajikistan";NA;"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"forced assimilation / uzbekizacija";"74043";"1991_1";"Tajiks outside Tajikistan";NA;"Factual Statement by Author";NA
"tadzhiki";"failed modernization";"74043";"1991_1";"Groups";NA;"Factual Statement by Author";NA
"tadzhiki";"forced assimilation / uzbekizacija";"74043";"1991_1";"Groups";NA;"Factual Statement by Author";NA
"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"raskreposshenie zhensshin / liberation of women";"74265";"1982_3";"Groups";"present";"Citation informant, local population, interviewee";NA
"gorodskoe naselenie Tadzh. / urban population of Tajikistan";"modernization / socialist progress";"74265";"1982_3";"Groups";"present";"Citation informant, local population, interviewee";NA
"tadzhiki";"modernization / socialist progress";"74481";"1972_4";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"74481";"1972_4";"Groups";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"modernization / socialist progress";"74481";"1972_4";"Pamir groups";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"slijanie / sblizhenie / fusion / convergence";"74481";"1972_4";"Pamir groups";"present";"Factual Statement by Author";NA
"tadzhiki";"raskreposshenie zhensshin / liberation of women";"74493";"1982_3";"Groups";NA;"Factual Statement by Author";NA
"tadzhiki";"modernization / socialist progress";"74493";"1982_3";"Groups";NA;"Factual Statement by Author";NA
"tadzhiki Samarkanda (Uzbekistan)";"forced assimilation / uzbekizacija";"74721";"1991_1";"Tajiks outside Tajikistan";"present";"Factual Statement by Author";NA
"tadzhiki Bukhary (Uzbekistan)";"forced assimilation / uzbekizacija";"74721";"1991_1";"Tajiks outside Tajikistan";"present";"Factual Statement by Author";NA
"Tajik women / tadzhichki";"raskreposshenie zhensshin / liberation of women";"74911";"1986_1";"tadzhiki";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"75039";"1972_4";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"modernization / socialist progress";"75039";"1972_4";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki Vostochnoj Bukhary (Bukharskoe khanstvo)";"pre-Soviet sblizhenie during Russian colonial rule";"76348";"1972_5";"Historical groups";"past: pre-Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";"Continuity"
"tadzhiki";"Sovietization";"78749";"1970_2";"Groups";"present";"Factual Statement by Author";NA
"Tajikistan / TadzhSSR";"modernization / socialist progress";"7992";"1964-5";"Locations";"past: early Soviet";"Factual Statement by Author";"Continuity"
"Tajikistan / TadzhSSR";"socialist internationalism / druzhba narodov";"7992";"1964-5";"Locations";"past: early Soviet";"Factual Statement by Author";"Continuity"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"80781";"1962_3";"Groups";"past: early Soviet";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"Tajikistan / TadzhSSR";"closing gap between city and countryside / village";"81253";"1979_3";"Locations";"present";"Factual Statement by Author";"Rupture"
"Tajikistan / TadzhSSR";"modernization / socialist progress";"81253";"1979_3";"Locations";"present";"Factual Statement by Author";"Rupture"
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"81411";"1962_3";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"Tajik women / tadzhichki";"slijanie / sblizhenie / fusion / convergence";"81861";"1962_3";"tadzhiki";NA;"Factual Statement by Author";NA
"severnye tadzhiki / Northern Tajikistan Tajiks";"development of national in form, socialist in content culture";"81902";"1979_3";"tadzhiki";"past: early Soviet";"Factual Statement by Author";NA
"Turkestan / Turkestanskij kraj / general-gubernatorstvo";"pre-Soviet modernization during Russian colonial rule";"8285";"1974_5";"Historical locations";"past: pre-Soviet";NA;NA
"tadzhiki verkhov'ev Zeravshana";"development of national in form, socialist in content culture";"83524";"1979_3";"gornye tadzhiki";"past: early Soviet";"Factual Statement by Author";NA
"Tajikistan / TadzhSSR";"pre-Soviet modernization during Russian colonial rule";"85337";"1955_3";"Locations";NA;"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"Tajikistan / TadzhSSR";"raskreposshenie zhensshin / liberation of women";"85380";"1975_6";"Locations";"present";"Factual Statement by Author";NA
"pamirskie narody";"forced assimilation / otadzhikovanie";"89399";"1990_5";"Pamir groups";NA;"Factual Statement by Author";NA
"Gorno-Badakhshan / Sovetskij Badakhshan / GBAO";"forced assimilation / otadzhikovanie";"89399";"1990_5";"Locations";NA;"Factual Statement by Author";NA
"tadzhiki-matchincy";"slijanie / sblizhenie / fusion / convergence";"90090";"1962_3";"gornye tadzhiki";"present";NA;NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"90576";"1965_6";"Groups";"present";"Factual Statement by Author";NA
"jagnobcy / Yaghnobis";"slijanie / sblizhenie / fusion / convergence";"90576";"1965_6";"groups in mountainous regions";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"slijanie / sblizhenie / fusion / convergence";"90633";"1965_6";"Pamir groups";"present";"Factual Statement by Author";NA
"pamirskie tadzhiki";"slijanie / sblizhenie / fusion / convergence";"90633";"1965_6";"Pamir groups";"present";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"90633";"1965_6";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"pre-Soviet sblizhenie during Russian colonial rule";"91066";"1965_6";"Groups";"past: pre-Soviet";"Factual Statement by Author";NA
"vandzhcy / vandzhi / vanchcy";"pre-Soviet sblizhenie during Russian colonial rule";"91066";"1965_6";"Pamir groups";"past: pre-Soviet";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"91817";"1977_5";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"91817";"1977_5";"Groups";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki";"Sovietization";"91817";"1977_5";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"Sovietization";"91817";"1977_5";"Groups";"past: early Soviet";"Factual Statement by Author";NA
"pamirskie tadzhiki";"slijanie / sblizhenie / fusion / convergence";"92078";"1982_6";"Pamir groups";"present";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"92078";"1982_6";"Groups";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"slijanie / sblizhenie / fusion / convergence";"92078";"1982_6";"Pamir groups";"present";"Factual Statement by Author";NA
"tadzhiki";"Sovietization";"92160";"1977_5";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"Sovietization";"92160";"1977_5";"Groups";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"92160";"1977_5";"Groups";"present";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"92160";"1977_5";"Groups";"past: early Soviet";"Factual Statement by Author";NA
"tadzhiki";"slijanie / sblizhenie / fusion / convergence";"9344";"1961_3";"Groups";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"modernization / socialist progress";"95628";"1965_6";"Pamir groups";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"slijanie / sblizhenie / fusion / convergence";"95628";"1965_6";"Pamir groups";"present";"Factual Statement by Author";NA
"pripamirskie narodnosti / narody / pripamircy";"Sovietization";"95628";"1965_6";"Pamir groups";"present";"Factual Statement by Author";NA
"tadzhiki";"Sovietization";"95724";"1975_4";"Groups";"present";NA;NA
"tadzhiki";"development of national in form, socialist in content culture";"95881";"1955_3";"Groups";"present";"Citation Research, Secondary Literature, doklad, soobsshenie";NA
"pripamirskie narodnosti / narody / pripamircy";"Sovietization";"96098";"1965_6";"Pamir groups";"present";"Factual Statement by Author";NA
